COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48297741,-122.6351961,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.4823935,-122.6365855,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48260647,-122.6346342,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48275456,-122.6359311,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48237845,-122.6367894,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48326325,-122.6359364,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48334976,-122.6359391,Quercus garryana
Pacific Dogwood,Cornus nuttallii,Cornus,Cornaceae,This is the largest of the native dogwoods and usually the first to bloom. It can grow to more than 70 feet in height and it does well in moist climates. This is a very beautiful native dogwood with large bracts and good fall color. We are losing this tree in the Northwest from a fungal disease called anthracnose.,http://blogs.reed.edu/trees/files/2013/09/CONU2_lg.jpg,45.48225442,-122.6323367,Cornus nuttallii
Pacific Dogwood,Cornus nuttallii,Cornus,Cornaceae,This is the largest of the native dogwoods and usually the first to bloom. It can grow to more than 70 feet in height and it does well in moist climates. This is a very beautiful native dogwood with large bracts and good fall color. We are losing this tree in the Northwest from a fungal disease called anthracnose.,http://blogs.reed.edu/trees/files/2013/09/CONU2_lg.jpg,45.4817729,-122.6325877,Cornus nuttallii
Pacific Dogwood,Cornus nuttallii,Cornus,Cornaceae,This is the largest of the native dogwoods and usually the first to bloom. It can grow to more than 70 feet in height and it does well in moist climates. This is a very beautiful native dogwood with large bracts and good fall color. We are losing this tree in the Northwest from a fungal disease called anthracnose.,http://blogs.reed.edu/trees/files/2013/09/CONU2_lg.jpg,45.48273594,-122.6320858,Cornus nuttallii
Pagoda Dogwood,Cornus alternifolia,Cornus,Cornaceae,"This dogwood is native to the eastern United States, where it is often found in thickets near streams. It can grow to be 20 feet tall and it produces small, dark blue fruit that look like berries.",http://blogs.reed.edu/trees/files/2013/09/COAL1_lg.jpg,45.47939702,-122.6342635,Cornus alternifolia
Pagoda Dogwood,Cornus alternifolia,Cornus,Cornaceae,"This dogwood is native to the eastern United States, where it is often found in thickets near streams. It can grow to be 20 feet tall and it produces small, dark blue fruit that look like berries.",http://blogs.reed.edu/trees/files/2013/09/COAL1_lg.jpg,45.48047275,-122.6332443,Cornus alternifolia
Palm Tree,Arecaceae,NA,Arecaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0541-palm-tree-e1409153385802.jpg,45.48377223,-122.637631,Arecaceae
Palm Tree,Arecaceae,NA,Arecaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0541-palm-tree-e1409153385802.jpg,45.48373715,-122.6381238,Arecaceae
Palm Tree,Arecaceae,NA,Arecaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0541-palm-tree-e1409153385802.jpg,45.48358826,-122.6363385,Arecaceae
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.4804198,-122.6342936,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48068497,-122.634767,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48067181,-122.6345658,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48039911,-122.6343405,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48193604,-122.6342936,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48067651,-122.6347911,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48040476,-122.6343942,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48338643,-122.6352122,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.4806436,-122.634763,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48345413,-122.6357621,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48072446,-122.634767,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48133096,-122.6328023,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48071788,-122.6348233,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48058248,-122.6344518,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48324257,-122.6357232,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48047904,-122.6345243,Acer griseum
Paperbark Maple,Acer griseum,Acer,Aceraceae,"Another ornamental maple from China, the paperbark maple gets its name from the thin red bark that peels away from the trunk in sheets. It has showy winged seeds (samaras) and bright red foliage.",http://blogs.reed.edu/trees/files/2013/09/ACGR1_lg.jpg,45.48347293,-122.6355328,Acer griseum
