"PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","INTENSITY","PLOT_ID","COUNTYFIPS","HEXID","PROVINCE","SECTION","SUBSECTION","elev","tri","lfevc","lfevh","ppt","tmin01","tmean","tmax","tmin","tdmean","tcc23","tnt","BA","VOLCFNET","VOLBFNET","TPA_UNADJ","DRYBIO_AG","CARBON_AG"
"412222753489998",2017,41,1,39,63366,1,"1","PID410103963366","41039",83239,"M242","M242B","M242Ba",976,112.285346984863,70,28,2416,-59,908,1426,390,361,78,1,56.115,281.073,13694.14,96935.854,239.885,122.313
"412222755489998",2017,41,3,35,64697,1,"1","PID410303564697","41035",100743,"M242","M242C","M242Ce",1594,33.1058921813965,45,18,730,-544,672,1385,-42,-104,32,1,1005.68,150.495,2087.246,5439.817,57.916,29.598
"412222756489998",2017,41,3,35,87543,1,"1","PID410303587543","41035",100061,"M242","M242C","M242Cf",1336,2.2360680103302,41,18,537,-678,654,1469,-161,-86,29,1,776.994,46.273,214.856,151.323,11.595,5.849
"412222757489998",2017,41,3,35,82469,1,"1","PID410303582469","41035",104062,"M242","M242C","M242Ce",1595,10.4403066635132,46,23,696,-683,605,1392,-182,-122,48,1,414.725,103.068,1799.537,4280.693,36.762,18.62
"412222765489998",2017,41,4,59,53476,1,"1","PID410405953476","41059",63854,"M332","M332G","M332Gc",1335,23.4307498931885,37,17,626,-553,668,1278,57,-81,46,1,44.125,43.102,886.977,4581.164,19.71,10.006
"412222789489998",2017,41,3,69,83878,1,"1","PID410306983878","41069",67260,"M332","M332G","M332Gb",1228,26.324893951416,32,13,420,-430,784,1413,154,-38,8,1,633.082,64.934,924.932,3403.504,20.915,10.655
"412222803489998",2017,41,4,1,87250,1,"1","PID410400187250","41001",75213,"M332","M332G","M332Gp",1612,27.8208560943604,44,20,641,-722,609,1218,1,-174,59,1,650.114,112.851,2945.184,15652.016,61.532,30.529
"412222804489998",2017,41,4,1,83830,1,"1","PID410400183830","41001",76155,"M332","M332G","M332Gp",1420,36.0138854980469,23,15,477,-820,652,1369,-64,-116,26,1,238.18,78.054,1356.237,6604.335,32.024,16.38
"412222809489998",2017,41,4,23,90993,1,"1","PID410402390993","41023",85638,"M332","M332G","M332Gh",1618,11.7898263931274,37,17,653,-987,528,1319,-263,-254,14,1,174.523,134.91,2618.116,11919.501,55.056,28.222
"412222820489998",2017,41,4,59,55362,1,"1","PID410405955362","41059",62892,"M332","M332G","M332Gc",1434,14.0356683731079,33,9,707,-509,645,1177,114,-94,64,1,809.833,52.417,375.135,1283.604,15.041,7.335
"412222826489998",2017,41,4,25,64312,1,"1","PID410402564312","41025",90168,"M332","M332G","M332Gh",1788,26.645824432373,32,18,583,-693,547,1152,-58,-256,30,1,212.358,150.027,3533.472,19555.394,73.453,37.026
"412222827489998",2017,41,4,25,73685,1,"1","PID410402573685","41025",93453,"M332","M332G","M332Gh",1512,14.3527002334595,11,10,394,-813,613,1419,-192,-258,7,2,24.072,23.195,429.485,2072.994,9.438,4.841
"412222828489998",2017,41,4,25,78234,1,"1","PID410402578234","41025",93294,"342","342H","342Hd",1464,28.844409942627,0,0,327,-833,646,1451,-160,-246,5,2,96.289,81.417,1822.254,8640.904,38.006,19.497
"412222829489998",2017,41,4,25,92703,1,"1","PID410402592703","41025",94189,"342","342H","342Hd",1561,16.0623779296875,31,12,408,-844,600,1389,-191,-279,20,1,218.127,61.083,898.271,4821.668,20.172,10.036
"412222842489998",2017,41,3,37,83267,1,"1","PID410303783267","41037",125282,"M261","M261G","M261Gf",1539,87.0574493408203,0,0,408,-584,743,1448,38,-203,17,2,98.287,65.912,969.99,4353.311,24.019,12.086
"412222847489998",2017,41,3,69,59144,1,"1","PID410306959144","41069",71458,"342","342H","342Hc",938,106.625511169434,0,0,343,-321,1005,1710,300,69,3,2,117.092,44.568,504.258,2142.923,12.686,6.089
"412222848489998",2017,41,3,69,60467,1,"1","PID410306960467","41069",73814,"342","342H","342Hc",1108,52.8299140930176,31,12,451,-386,869,1525,214,-25,33,1,26.071,34.459,787.453,4446.176,16.676,8.493
"412222849489998",2017,41,4,63,95774,1,"1","PID410406395774","41063",57049,"M332","M332G","M332Ge",1375,14.5258388519287,0,0,534,-523,753,1320,186,-87,3,2,15.034,34.868,820.73,4659.847,18.166,9.374
"412222866489998",2017,41,4,25,90043,1,"1","PID410402590043","41025",106806,"342","342B","342Bb",1696,49.7995986938477,0,0,335,-469,810,1405,215,-308,10,2,321.185,60.55,187.817,165.995,9.62,4.618
"412222878489998",2017,41,3,37,96054,1,"1","PID410303796054","41037",101431,"342","342B","342Bb",1383,7.28010988235474,13,4,262,-712,736,1585,-114,-199,2,1,63.178,80.867,893.738,4367.697,26.288,12.675
"412222903489998",2017,41,4,61,65177,1,"1","PID410406165177","41061",58613,"M332","M332G","M332Ge",1462,121.708671569824,56,24,917,-588,639,1200,78,-150,68,1,130.127,69.414,1796.769,9663.323,38.097,19.24
"412222904489998",2017,41,4,61,65843,1,"1","PID410406165843","41061",64757,"M332","M332G","M332Gm",2333,144.461074829102,1,2,1741,-853,255,766,-256,-497,14,2,1179.411,178.462,3684.725,16538.896,68.074,32.782
"412222918489998",2017,41,4,59,94633,1,"1","PID410405994633","41059",65860,"M332","M332G","M332Gl",1400,31.6859588623047,48,19,653,-644,646,1282,10,-104,67,1,8621.007,215.592,0,0,35.123,17.667
"412222929489998",2017,41,4,25,51795,1,"1","PID410402551795","41025",96018,"342","342H","342Hd",1509,28.4253406524658,0,0,339,-787,637,1425,-151,-251,2,2,0,0,0,0,0,0
"412222936489998",2017,41,3,65,79489,1,"1","PID410306579489","41065",67375,"M242","M242B","M242Bc",1168,25.5147018432617,53,24,1422,-384,672,1212,133,154,66,1,372.055,144.126,4479.401,26702.988,85.987,44.297
"412222937489998",2017,41,3,37,99530,1,"1","PID410303799530","41037",109662,"M242","M242C","M242Ce",2079,13.0384044647217,15,18,954,-662,485,1135,-165,-259,34,2,1053.304,81.23,671.482,0,22.883,11.505
"412222938489998",2017,41,3,13,62175,1,"1","PID410301362175","41013",85256,"342","342H","342Hb",1257,17.3493518829346,8,4,325,-403,829,1501,156,-51,7,2,55.162,30.879,262.395,781.084,6.833,3.28
"412222946489998",2017,41,4,1,54944,1,"1","PID410400154944","41001",72561,"M332","M332G","M332Gl",1844,93.0967254638672,54,22,769,-681,548,1083,11,-252,68,1,227.143,104.566,2969.646,17664.115,58.457,29.038
"412222956489998",2017,41,4,23,62429,1,"1","PID410402362429","41023",69952,"M332","M332G","M332Gl",1692,18.8679618835449,32,12,778,-681,561,1134,-11,-239,47,1,20.053,32.959,1079.043,6391.042,21.638,10.352
"412222975489998",2017,41,3,37,66155,1,"1","PID410303766155","41037",122632,"M261","M261G","M261Gc",1680,31.0644493103027,40,20,476,-615,678,1406,-50,-209,38,1,115.342,102.575,1837.28,8486.546,34.178,17.487
"412222979489998",2017,41,3,35,70181,1,"1","PID410303570181","41035",116360,"M242","M242C","M242Ce",1613,6,35,18,582,-706,647,1455,-162,-162,29,1,540.062,59.534,331.131,652.773,17.658,8.988
"412222989489998",2017,41,4,1,58739,1,"1","PID410400158739","41001",71834,"M332","M332G","M332Gl",2325,127.455871582031,2,5,932,-886,225,764,-315,-507,19,2,86.251,69.859,834.582,3291.984,21.948,10.917
"412222993489998",2017,41,4,25,60899,1,"1","PID410402560899","41025",117217,"342","342B","342Bb",1752,19.570384979248,12,6,527,-507,773,1413,132,-318,4,1,84.253,39.525,381.139,826.505,8.752,4.201
"412222994489998",2017,41,4,59,82258,1,"1","PID410405982258","41059",59425,"M332","M332G","M332Gc",1155,106.480041503906,0,0,776,-483,753,1393,114,-8,7,2,2.998,10.588,321.797,2032.325,6.487,3.336
"412223000489998",2017,41,4,61,50008,1,"1","PID410406150008","41061",62503,"M332","M332G","M332Gc",1349,60.885139465332,22,13,657,-580,679,1305,53,-38,10,1,465.618,110.878,1360.82,3874.068,36.047,18.487
"412223010489998",2017,41,3,13,76325,1,"1","PID410301376325","41013",82025,"M332","M332G","M332Gb",1681,35.6089859008789,26,16,693,-599,604,1220,-12,-176,18,1,28.069,33.799,1007.598,6174.02,17.9,9.183
"412223016489998",2017,41,3,31,75617,1,"1","PID410303175617","41031",77308,"M242","M242C","M242Cd",957,27.2946872711182,43,22,504,-395,823,1546,101,56,44,1,115.342,85.179,974.313,3687.323,32.699,16.782
"412223020489998",2017,41,3,35,67515,1,"1","PID410303567515","41035",127307,"M261","M261G","M261Ga",1502,3.46410155296326,0,0,405,-604,771,1529,13,-91,5,2,83.231,94.475,1654.726,7748.138,34.652,16.633
"412223035489998",2017,41,4,23,52180,1,"1","PID410402352180","41023",72532,"M332","M332G","M332Gb",1403,37.7888870239258,44,21,512,-488,758,1395,123,-60,54,1,648.115,105.455,2633.159,13405.136,55.428,28.118
"412223051489998",2017,41,4,59,88300,1,"1","PID410405988300","41059",63489,"M332","M332G","M332Gc",1445,15.16575050354,44,19,683,-610,635,1235,36,-77,54,1,204.342,60.899,1213.039,4620.699,25.251,12.377
"412223065489998",2017,41,3,37,94536,1,"1","PID410303794536","41037",129436,"M261","M261G","M261Gc",1655,17.7482395172119,35,18,497,-554,722,1422,22,-178,23,1,0,0,0,0,0,0
"412223069489998",2017,41,3,17,53794,1,"1","PID410301753794","41017",89087,"342","342H","342Hb",1148,1.41421353816986,0,0,329,-452,809,1575,43,-34,3,2,39.106,58.018,434.52,1742.812,12.295,5.902
"412223071489998",2017,41,3,17,64543,1,"1","PID410301764543","41017",91585,"M242","M242C","M242Ce",1471,5.0990195274353,23,7,321,-584,670,1477,-136,-170,3,1,56.161,39.564,377.802,1418.564,14.786,7.585
"412223072489998",2017,41,3,17,77854,1,"1","PID410301777854","41017",96439,"M242","M242C","M242Ce",1628,2.82842707633972,32,17,307,-582,641,1401,-120,-152,5,1,82.231,110.955,2170.47,11097.339,55.082,28.257
"412223073489998",2017,41,3,37,84440,1,"1","PID410303784440","41037",97788,"342","342B","342Bb",1413,5.29150247573853,0,0,263,-727,680,1553,-192,-188,0,2,24.072,12.436,118.686,351.251,2.725,1.308
"412223093489998",2017,41,4,23,83331,1,"1","PID410402383331","41023",75933,"M332","M332G","M332Gb",1505,61.2617340087891,50,23,639,-585,693,1301,85,-151,78,1,478.109,127.477,3288.497,18790.289,74.798,36.17
"412223103489998",2017,41,3,69,61714,1,"1","PID410306961714","41069",77506,"M332","M332G","M332Gb",1356,98.7977752685547,50,22,472,-439,779,1409,148,-71,59,1,24.072,20.514,377.159,1685.363,8.296,4.281
"412223108489998",2017,41,3,13,66716,1,"1","PID410301366716","41013",86174,"342","342H","342Ha",1142,43.3358955383301,0,0,309,-570,835,1655,16,-88,1,2,0,0,0,0,0,0
"412223109489998",2017,41,3,13,73735,1,"1","PID410301373735","41013",88728,"342","342H","342Ha",1476,82.5651245117188,0,0,346,-581,715,1455,-25,-163,2,2,0,0,0,0,0,0
"412223113489998",2017,41,3,31,96648,1,"1","PID410303196648","41031",79584,"M242","M242C","M242Cd",944,10.5830049514771,37,20,360,-398,864,1627,102,42,29,1,61.18,85.972,2047.453,11514.701,45.047,23.039
"412223114489998",2017,41,3,17,60388,1,"1","PID410301760388","41017",83492,"342","342H","342Hb",975,5.56776428222656,2,6,259,-412,865,1653,79,7,2,2,39.106,37.533,344.734,1376.633,9.351,4.488
"412223115489998",2017,41,3,17,75901,1,"1","PID410301775901","41017",82817,"342","342H","342Hb",902,7.81024980545044,11,8,295,-441,864,1683,46,10,3,1,82.231,87.719,906.803,3654.321,21.162,10.158
"412223152489998",2017,41,3,17,88469,1,"1","PID410301788469","41017",95828,"M242","M242C","M242Ce",1550,2,31,18,299,-778,576,1455,-302,-227,36,1,1134.287,70.95,707.02,479.857,19.329,9.722
"412223156489998",2017,41,3,17,53874,1,"1","PID410301753874","41017",87358,"M242","M242B","M242Bc",1787,70.1498413085938,43,19,1127,-628,512,1152,-127,-186,36,1,973.84,239.388,4494.089,18602.631,97.904,47.108
"412223190489998",2017,41,3,13,95763,1,"1","PID410301395763","41013",87379,"342","342H","342Hd",1399,14.5258388519287,0,0,416,-712,695,1506,-115,-207,1,2,6.018,7.683,105.355,466.722,2.266,1.088
"412223209489998",2017,41,3,35,77275,1,"1","PID410303577275","41035",117474,"M242","M242C","M242Ce",1481,6.55743837356567,26,18,462,-695,702,1537,-133,-88,5,1,162.487,136.44,2670.447,12165.294,64.652,33.167
"412223210489998",2017,41,3,35,73040,1,"1","PID410303573040","41035",123728,"M261","M261G","M261Gc",1578,11.6619033813477,16,13,452,-579,739,1479,0,-117,4,1,44.125,40.68,551.632,2307.48,13.564,6.519
"412223211489998",2017,41,3,35,61733,1,"1","PID410303561733","41035",124421,"M261","M261D","M261Dh",1384,10.9544515609741,35,18,597,-759,679,1485,-128,-63,39,1,66.199,36.58,514.516,1500.77,13.252,6.798
"412223216489998",2017,41,4,59,91544,1,"1","PID410405991544","41059",56115,"M332","M332G","M332Gl",1455,44.8330230712891,32,14,1186,-534,614,1108,120,-90,20,1,363.039,52.082,1045.175,5767.625,23.54,11.347
"412223217489998",2017,41,4,59,96216,1,"1","PID410405996216","41059",56980,"M332","M332G","M332Gc",1206,24.1660919189453,32,17,908,-439,747,1305,188,8,24,1,298.112,92.376,2228.516,12488.935,46.36,23.277
"412223222489998",2017,41,4,49,89944,1,"1","PID410404989944","41049",67347,"M332","M332G","M332Gb",1100,14.7648229598999,20,18,441,-397,862,1500,224,-13,4,1,0.999,4.807,142.25,900.723,2.599,1.333
"412223230489998",2017,41,3,13,64441,1,"1","PID410301364441","41013",87552,"342","342H","342Hd",1347,36.3042678833008,18,8,348,-691,738,1555,-78,-188,6,1,85.252,81.518,788.449,2936.374,18.481,8.871
"412223239489998",2017,41,3,17,69658,1,"1","PID410301769658","41017",92673,"M242","M242C","M242Ce",2006,54.4426307678223,47,19,667,-675,462,1085,-161,-268,64,1,2064.481,166.706,1715.651,2697.923,49.944,24.902
"412223253489998",2017,41,4,23,96627,1,"1","PID410402396627","41023",85120,"M332","M332G","M332Gh",1652,26.8700580596924,45,20,602,-842,562,1279,-154,-212,69,1,537.562,119.4,2577.347,10575.552,56.084,27.742
"412223275489998",2017,41,3,65,83500,1,"1","PID410306583500","41065",69597,"342","342H","342Ha",568,26.5706596374512,16,6,274,-286,1058,1783,333,156,5,1,0,0,0,0,0,0
"444202093489998",2017,41,1,39,61299,1,"203","PID410103961299","41039",93663,"M242","M242B","M242Bb",1214,78.1600952148438,68,29,1832,-139,827,1383,272,199,75,1,109.301,241.49,12104.875,81490.64,202.949,103.836
"444202094489998",2017,41,1,39,57873,1,"202","PID410103957873","41039",94193,"M242","M242B","M242Bb",1030,142.407867431641,68,38,1756,-228,806,1401,210,81,25,1,250.488,75.424,1458.09,6020.123,34.549,17.629
"444202095489998",2017,41,1,3,56593,1,"201","PID410100356593","41003",81128,"M242","M242A","M242Ag",337,111.06755065918,79,20,1880,225,1112,1638,588,698,83,1,189.308,59.133,746.387,2085.65,16.871,8.666
"444202096489998",2017,41,1,39,51800,1,"202","PID410103951800","41039",93079,"M242","M242B","M242Bc",1750,17.4928550720215,36,18,1905,-701,381,979,-218,-234,16,1,545.33,171.432,4118.777,22872.769,82.511,39.499
"444202097489998",2017,41,0,47,68840,1,"201","PID410004768840","41047",71631,"M242","M242B","M242Bb",1293,106.404884338379,0,0,2734,-259,701,1235,167,212,16,1,415.724,223.5,4263.264,20184.455,92.744,47.825
"444202098489998",2017,41,0,47,64275,1,"201","PID410004764275","41047",71385,"M242","M242B","M242Bb",1307,63.2692642211914,65,34,2569,-195,730,1223,238,210,7,1,94.019,18.894,572.531,3574.796,11.048,5.697
"444202099489998",2017,41,0,5,96682,1,"201","PID410000596682","41005",66527,"M242","M242B","M242Ba",693,33.8969039916992,64,25,2067,-107,887,1413,362,372,51,1,372.598,141.682,3434.739,15484.224,69.223,35.62
"444202100489998",2017,41,2,19,91895,1,"201","PID410201991895","41019",90610,"M242","M242A","M242Ag",170,84.148681640625,66,28,2206,243,1161,1705,618,683,62,1,32.043,310.374,18147.967,131639.704,344.935,177.581
"444202101489998",2017,41,1,39,80933,1,"201","PID410103980933","41039",84689,"M242","M242B","M242Ba",844,37.9077835083008,78,30,2056,-4,975,1493,457,405,84,1,242.2,152.922,5808.04,35037.807,105.141,53.972
"444202104489998",2017,41,3,17,55183,1,"201","PID410301755183","41017",93399,"M242","M242C","M242Ce",1336,11.9163751602173,46,22,566,-610,693,1434,-48,-55,56,1,981.087,121.881,1524.178,5657.495,47.628,24.272
"444202105489998",2017,41,3,35,94769,1,"201","PID410303594769","41035",96653,"M242","M242B","M242Bc",1472,24.3926219940186,24,27,1565,-522,575,1186,-35,-50,77,2,140.05,223.136,10514.058,71824.286,156.032,75.684
"444202107489998",2017,41,3,13,65651,1,"201","PID410301365651","41013",86961,"M332","M332G","M332Gb",1492,15.8429794311523,0,0,362,-495,759,1419,99,-133,2,2,144.161,81.169,1475.777,7421.126,30.209,15.063
"444202108489998",2017,41,4,25,75656,1,"201","PID410402575656","41025",92691,"M332","M332G","M332Gh",1783,51.9807662963867,23,10,533,-588,669,1227,111,-294,20,1,32.089,71.075,1461.27,8352.323,32.002,16.365
"444202109489998",2017,41,3,37,87960,1,"201","PID410303787960","41037",100439,"M242","M242C","M242Ce",1409,6.1644139289856,0,0,333,-791,642,1565,-281,-196,5,2,285.076,47.564,816.715,3396.906,19.059,9.587
"444202110489998",2017,41,3,17,71609,1,"203","PID410301771609","41017",95317,"M242","M242C","M242Ce",1495,31.2249908447266,63,26,763,-566,614,1298,-70,-77,78,1,267.52,155.923,4350.03,21923.585,82.608,42.3
"444202126489998",2017,41,1,43,79390,1,"201","PID410104379390","41043",75038,"M242","M242B","M242Ba",652,108.558738708496,76,20,2274,-103,907,1463,352,401,84,1,138.346,320.456,11770.495,78388.693,224.93,115.262
"444202127489998",2017,41,3,65,82875,1,"201","PID410306582875","41065",63977,"M242","M242B","M242Bc",900,32.1714172363281,72,30,1019,-442,709,1309,109,135,78,1,171.434,205.614,6948.238,43493.478,113.282,55.206
"444202129489998",2017,41,1,43,63616,1,"201","PID410104363616","41043",80669,"M242","M242B","M242Ba",1224,66.1135406494141,78,23,2269,-131,805,1294,317,358,84,1,772.587,248.894,6971.479,36206.139,136.319,69.935
"444202130489998",2017,41,1,43,55319,1,"203","PID410104355319","41043",74570,"M242","M242B","M242Bb",1077,110.620971679688,73,22,2181,-100,827,1298,356,299,84,1,132.397,178.971,6118.333,36425.325,115.892,59.732
"444202131489998",2017,41,3,65,98297,1,"201","PID410306598297","41065",62945,"M242","M242C","M242Cc",829,12,62,36,469,-342,860,1466,254,190,76,1,78.235,55.483,564.073,1922.861,19.246,9.886
"444202132489998",2017,41,0,57,62230,1,"202","PID410005762230","41057",62363,"M242","M242A","M242Aa",222,103.256958007812,59,18,2595,286,1040,1484,597,703,84,1,43.103,131.598,5137.333,33093.684,94.533,48.154
"444202133489998",2017,41,3,31,52807,1,"201","PID410303152807","41031",71597,"M242","M242B","M242Bc",1572,50.0299911499023,34,18,2074,-420,536,1039,34,99,7,1,229.685,168.464,4367.174,21211.641,78.346,38.077
"444202134489998",2017,41,1,39,57057,1,"202","PID410103957057","41039",91719,"M242","M242B","M242Bb",1499,133.746032714844,74,38,1879,-257,690,1215,165,11,16,1,123.11,9.6,76.043,0,2.293,1.169
"444202135489998",2017,41,1,41,90437,1,"201","PID410104190437","41041",80495,"M242","M242A","M242Ag",151,70.7884140014648,49,17,2169,226,1080,1580,580,654,57,1,79.211,231.577,10089.262,66971.417,190.755,97.017
"444202136489998",2017,41,1,39,78213,1,"201","PID410103978213","41039",84579,"M242","M242B","M242Bc",1073,125.884864807129,66,23,2278,-142,853,1398,309,341,79,1,198.278,288.658,7792.015,47729.59,171.337,87.669
"444202137489998",2017,41,0,71,74364,1,"201","PID410007174364","41071",66135,"M242","M242A","M242Ad",261,28.7402153015137,45,25,2325,179,1062,1577,548,645,81,1,133.35,191.196,8499.056,55085.94,155.54,79.68
"444202138489998",2017,41,0,57,76133,1,"201","PID410005776133","41057",64539,"M242","M242A","M242Ad",239,58.0689239501953,67,29,2754,181,1035,1507,563,643,81,1,73.147,304.109,14626.446,100896.249,269.295,138.695
"444202139489998",2017,41,3,31,82114,1,"201","PID410303182114","41031",77125,"M242","M242C","M242Cd",1390,23.0651245117188,53,25,1004,-286,737,1293,180,171,51,1,813.577,227.013,5605.742,29029.925,106.579,54.647
"444202140489998",2017,41,3,31,95340,1,"201","PID410303195340","41031",77008,"M242","M242C","M242Cd",1109,8.12403869628906,46,23,469,-321,857,1496,217,141,53,1,40.105,59.028,686.976,3319.057,20.773,10.442
"444202141489998",2017,41,3,31,84121,1,"203","PID410303184121","41031",76910,"M242","M242C","M242Cd",779,28.809720993042,50,24,403,-342,911,1635,188,100,39,1,6.018,6.712,97.739,429.401,2.074,0.995
"444202142489998",2017,41,4,25,73834,1,"201","PID410402573834","41025",92042,"M332","M332G","M332Gh",1609,9.27361869812012,29,11,451,-813,554,1353,-245,-266,19,1,264.273,72.304,928.586,3555.17,24.208,12.412
"444202143489998",2017,41,3,37,75264,1,"202","PID410303775264","41037",97298,"M242","M242C","M242Ce",1531,12.845232963562,23,16,309,-786,605,1487,-277,-210,27,1,153.177,82.481,1829.901,9751.499,40.845,20.954
